Date,Marketplace,ASIN,SKU,Name,SalesOrganic,SalesPPC,UnitsOrganic,UnitsPPC,UnitsSponsoredProducts,UnitsSponsoredDisplay,Refunds,GrossProfit,NetProfit,Margin,Fulfillment Channel,downloaded_at
01/05/2026,Amazon.es,B075VYVVRV,12784SGFBA,"Termometro Galileo Bombilla de Cristal 15 cm , Para Exterior o Interior, Analógico, Bolas Flotantes",0.0,0.0,0,0,0,0,0,-0.48,-0.48,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.it,B075VYVVRV,12784SGFBA,"Art Deco Home - Termometro galileo a forma di lampadina, 15 cm - 12784SG",0.0,0.0,0,0,0,0,0,-0.01,-0.01,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.it,B00KAJ1OZ6,1304VC0FBA,"Regalo a dondolo: ciondolo in tormalina nera senza minerali grossolani e cristalli per guarigione, bellezza energetica, meditazione, medicina alternativa, amuleti spirituali",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.de,B00JJUMP9Q,77126SGFBA,"Dekofigur mit 3 weisen Affen, Sehen, Hören, Schweigen, Kunstharz, 20 cm",0.0,0.0,0,0,0,0,0,-0.3,-0.3,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B00JJUMP9Q,77126SGFBA,"Figura Decorativa de 3 Monos Sabios, Resina, 20 cm",0.0,0.0,0,0,0,0,0,-0.28,-0.28,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0078FYF2O,45926SGFBA,"Signes Grimalt - 45926 Estatuilla Arcángel Gabriel, Resina, 31 cm",0.0,0.0,0,0,0,0,0,-0.43,-0.43,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0078FYF2O,45926SGFBA,"Signes Grimalt - 45926 Figurine en resin ARCHANGE GABRIEL, 31 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.it,B0078FYF2O,45926SGFBA,"Signes Grimalt - 45926 Estatuilla Arcángel Gabriel, Resina, 31 cm",0.0,0.0,0,0,0,0,0,-0.07,-0.07,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B09F73CF2K,24308SGFBA,"ROCKING GIFTS Figura Decorativa de Resina, ARCANGEL Uriel, 35 cm, Angel Guardián, Figuras y Estatuas Decorativas Religiosas de Santos, para Salon Habitacion",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B074PC4Z3G,20007MDFBA,"Pipa Falcon Serie Standard: Modelo Recta, Filtro 6mm, Calidad Premium, Fumo Suave y Fresco",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.it,B074PC4Z3G,20007MDFBA,"Pfeife FALCON STANDARD-SERIE, gerade, Filter 6 mm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B00KAIWNRK,1297VCFBA,Pendantif de collier Merkaba en quartz blanc,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.it,B010TN825W,1326VCFBA,"ROCKING GIFTS Sap di Selenite Minerale e Cristallino, Bellezza energetica, Meditazione, amuleti spirituali",0.0,0.0,0,0,0,0,0,-0.07,-0.07,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B00KAIWWPI,881VCFBA,"Massage minéral de sélénite Naturel, Bar, bâton, bâton, Rond, minéraux et Cristaux pour la guérison, beauté énergétique, méditation, médecine Alternative, amulettes spirituelles",0.0,0.0,0,0,0,0,0,-0.07,-0.07,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B07TFBJCZF,278438CLMFBA,ROCKING GIFTS Espejo Decorativo de Pared Plateado 50 cm diametro para Colgar,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.it,B07TFBJCZF,278438CLMFBA,ROCKING GIFTS Specchio Decorativo della Parete d'Argento di 50 cm di Diametro da Appendere,0.0,0.0,0,0,0,0,0,-0.07,-0.07,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.de,B074PD32WG,40260MD,Schuhlöffel 53 cm GOLFBALL,0.0,0.0,0,0,0,0,0,-0.14,-0.14,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B005JTK40I,79067SGFBA,"Art Deco Home - Deko-Objekt ARMILLARSPHÄRE, Messing, 21 cm - 79067SG",0.0,0.0,0,0,0,0,0,-0.28,-0.28,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B07TGFN38Z,275843CLM,"ROCKING GIFTS Marco de Fotos Bebe Madera, Multiple 12 Meses Primer Año, 65x30 cm Blanco, Portafotos Multifotos Recien Nacido, Collage Pared Mesa, Decoración Habitación Infantil, Regalo Original",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B07TGFN38Z,275843CLM,"ROCKING GIFTS Multiple Grand Cadre Photo 12 Mois, première année, 65x30 cm Blanc, Cadre en Bois",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B07TGFN38Z,275843CLM,"ROCKING GIFTS Farma di Foto Multipli 12 Mesi, Primo Anno, 65x30 cm Bianco, Cornice in Legno",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B0BVMT8FHW,27584RGSG,"ROCKING GIFTS Set de x4 Posavasos Redondo Diseño Azulejo Hidraulico, Decorativo Vintage Colorido Elegante, Accesorio para Cocina, para Vasos, Vino, Cerveza, Café y Té, 11 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B00KAIYA7Q,2064VCO,"ROCKING GIFTS Colgante Pendulo Shungit, Shungita, Autentica, Minerales y Cristales para Curación, Belleza Energética, Meditacion, Medicina Alternativa, Amuletos Espirituales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B076N3VYWK,4199VCO,"Mineral Import - Pendule, Isis Large Bronze 100% Bronze avec témoin - 4199VC",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BHF4T6N7,2684310CLM,ROCKING GIFTS Estropajero Doble MARMOL con estropajos,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BHF55ZCX,2684320CLM,ROCKING GIFTS Estropajero Doble Pizarra Negro con estropajos,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BVMPVY66,26873RGSG,"ROCKING GIFTS Espejo Pared Redondo Flor de Mimbre de Bambú, Adorno Decorativo Mural Elegante Boho, 80 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BVMSP5S4,26990RGSG,"ROCKING GIFTS Cuadro Decorativo Mujer India Indoamericana, Lienzo Enmarcado Colores Marrones, Decoración Pared Elegante y Étnica Indígena de América, 60 x 90 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BJLB4TSC,27195SG,ROCKING GIFTS Adorno Pared metalico Figura Decorativa Lagarto Multicolor x2 Modelos decoración Original 30 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BVMTCLP1,27349RGSG,"ROCKING GIFTS Figura Decorativa Religiosa, Arcangel San Miguel con Espada y Balanza, Resina Efecto Bronce Antiguo, Escultura Angeles Guardianes, 28 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BVMRRK2D,27350RGSG,"ROCKING GIFTS Figura Decorativa en Resina ARCANGEL Uriel, 22 cm, Figura Clasica",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BNXYXYBH,27368SG,"ROCKING GIFTS Figura Decorativa Arcángel San Gabriel, Resina, 32 cm, Estatua Decoración Arcangeles, Navidad, Religiosas, Belen",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BVMTM8MP,27372RGSG,"ROCKING GIFTS Figura Decorativa en Resina ARCANGEL San Miguel, 19 cm, Figura Clasica",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0BVMW8RFM,27373RGSG,"ROCKING GIFTS Figura Decorativa Clásica, Diosa Ishtar del Amor la Belleza y Fertilidad, con León y Búho, Resina Efecto Bronce Antiguo, Escultura Mitología Babilónica, 22 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BVMTN5BL,27390RGSG,"ROCKING GIFTS Taza Mug Té Tisana 330ML con Tapa y Filtro Infusor, Modelo Surtido (1 Unidad), Porcelana Peces de Colores, con Caja de Regalo, 11 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0859N79NC,2758402CLM,Home Gadgets Marco de Fotos Madera Azul 20x25 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B08WRHG1NZ,2759263CLM,Vidal Regalos Espejo Decorativo Pared Circulos Metalico Dorado Elegante 63 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B0BHF46L6V,2759338CLM,ROCKING GIFTS Marco de Fotos Individual 20x25 cm Jarron,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BVMSD2G3,27698RGSG,"ROCKING GIFTS Espejo Pared Vertical Decorativo Moto en Gasolinera Vintage, Marco Metálico, Decoración para Garaje Motero, 74 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B08MYZNDLL,2776418CLM,Vidal Regalos Taza Porcelana Portatil 400ML con Tapa Silicona Azul Mensaje en Euskera Cafe 14 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B09X8PG2M9,2776718CLM,ROCKING GIFTS Set Mug Taza Té Tisana con Filtro Blanca I Love BCN Barcelona x2 Modelos 10cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BHF3YYFG,2776782CLM,ROCKING GIFTS Azucarero de Ceramica Natural con Tapa de Bambu y Cuchara,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B09X8DHB6W,278475CLM,Set de 4 Espejo Pequeño Pared Decorativo Forma Gota Dorado Elegante 35 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B09X84SXK2,2786183CLM,ROCKING GIFTS Organizador Tela Colgante Pared 4 Bolsillos Bolsa Almacenaje Puerta Armario Beige 75 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B09X88TSZW,2786184CLM,ROCKING GIFTS Organizador Tela Colgante Pared 10 Bolsillos Bolsa Almacenaje Puerta Armario 50 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0BJL8F9GH,27962SG,ROCKING GIFTS Pisapapeles Bola Ovalada de Vidrio Medusas Blancas 8x12 cm Elemento Decorativo Escritorio,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B010TMI2LC,2930VC,"Colgante de Agata (baño de Plata) Color Azul Minerales y Cristales, Belleza energética, Meditacion, Amuletos Espirituales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B08MYXJXZP,2827192CLM,Vidal Regalos Neceser Viaje Estuche Algodon y Poliester Panot Flor Barcelona Gris 31 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B0BJL9LQHF,28413SG,"Schneidebrett aus Keramik, 3 Stück, 29 x 12 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BJL92YSS,28558SG,"ROCKING GIFTS Mueble Auxiliar Estrecho Cajonero para Entrada Recibidor, Salón, Habitación, Sinfonier Diseño Rústico de Madera Marrón Árbol de la Vida, 76 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B0BJLBRY6X,28662SG,"ROCKING GIFTS Perchero Pared Percha Árbol de la Vida Metal y Madera, Colgador para Entrada Recibidor, Baño, Dormitorio, 28 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BJLBDNKK,28679SG,"ROCKING GIFTS Figura Decorativa Don Quijote de Resina Plateada, Adorno Decoración Elegante España, 43 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B010TML2FA,2872VC,"Colgante Lagrima de Jaspe Rojo Minerales y Cristales, Belleza energética, Meditacion, Amuletos Espirituales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B07XSJ395J,291065CLM,"Hogar Deco Mesa consola rectangular con 2 cajones, bambú y MDF, color blanco, 90 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B09X8CVGD4,2915126CLM,"ROCKING GIFTS Calendario perpetuo de Madera Casas con portafoto, 37x23 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B0DFZS4D8S,2996VCI,"ROCKING GIFTS Cuarzo Rosa en Bruto Calidad Extra Pack 1kg - Piedra Natural para Decoración, Reiki, Energía, Meditación, Sanación y Terapias Holísticas - Alta Pureza yideal para Espacios Tranquilos",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0DFZTXKVJ,1544VCI,ROCKING GIFTS Péndulo ISIS Mini de Cobre: Herramienta Esotérica de Precisión para la Geomancia y la Radiestesia,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B0DFZNY4DD,3253VCI,ROCKING GIFTS Specchio di ossidiana naturale per meditazione | Strumento spirituale per energie positive e guarigione | Superficie lucida rituale di riflessione e crescita personale,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B0DFZPDXPT,3597VCI,"ROCKING GIFTS Colgante Lágrima de Sodalita - Mineral Natural Pulido, Tamaño 2.5x4 cm, Procedencia Brasil, Ideal para Coleccionistas y Terapias Holísticas, Diseño Único para Meditación",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0DFZVGK66,3371VCI,Colgante de cuarzo rosa con espiral elegante protección energía positiva bienestar equilibrio conexión natural para meditación y chakra terapia - Adorno espiritual y armonizador personal,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B09X84RJR4,300743CLMFBA,"Rocking Gifts Dekorative Figur Büste, Gießen, römische Skulptur, klassisch, antik, Harz, Steineffekt, elegant, 28 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B09X84RJR4,300743CLMFBA,"ROCKING GIFTS Figura Decorativa Busto Griego Romano Escultura Clásica Antigua de Resina con Efecto Piedra - Estatua de Dioses de la Mitología para Decoración del Hogar, Salón o Dormitorio - 28 cm",0.0,0.0,0,0,0,0,0,-0.02,-0.02,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0CPJT4868,255014CLMFBA,"Globo Terráqueo Vintage 12,5 cm diametro: Explora el Mundo desde tu Escritorio. Bola del Mundo con Base, Mapa Antiguo para Decoración y Aprendizaje. Regalo Educativo para Niños y Adultos",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0CPJT4868,255014CLMFBA,"Globe terrestre, Globe terrestre vintage avec pied, diamètre 12,5cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0BHF5TQLM,299535CLMFBA,ROCKING GIFTS Portariviste in metallo beige a forma di borsa Magazine,0.0,0.0,0,0,0,0,0,-0.03,-0.03,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BX4NRG1T,17846SGSELLERPRIME,"ROCKING GIFTS Termometro Galileo Tubo de Cristal y Madera 44 cm, para Exterior o Interior, Analógico, Bolas Flotantes Colores",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B0BX4NRG1T,17846SGSELLERPRIME,"Termometro Galileo Tubo di vetro e legno 44 cm, Per interni o esterni, Analogico, Colori sfere galleggianti",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0CWRWX98X,21821122CLMFBA,ROCKING GIFTS Couvercle compteur tableau bois marron beige Mandala couvre-compteur décoratif 46 cm - Cachez et embellissez votre tableau électrique Installation facile,0.0,0.0,0,0,0,0,0,-0.05,-0.05,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.it,B01D0MP1F8,amzn.gr.3230VCFBA-2A51xxStGTVh_C0XlSO-GD,"Colgante Drusa de Cuarzo Bruto Minerales y Cristales, Belleza energética, Meditacion, Amuletos Espirituales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TD65L1,2546157CLM,ROCKING GIFTS Estropajero con Estropajo Blanco Profesional 14 cm Ceramica,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TGJ3LT,2857149CLM,ROCKING GIFTS Felpudo Antideslizante CATALA 40X70 CM Entrada Exterior Interior Absorbente Resistente,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TDNLL4,2857145CLM,ROCKING GIFTS Felpudo 40x70 EUSKERA Antideslizante Entrada Exterior Interior Casa Hogar Resistente,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TC8LNW,26631077CLM,"ROCKING GIFTS Diario Comunión Niña x2 Modelos Recuerdo Primera Comunión, Diseño Infantil, Regalo Niña 16x13 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TDM2CN,2546147CLM,ROCKING GIFTS Estropajero con Estropajo x2 Colores Resistente 14 cm Ceramica Limpieza Cocina Utensilio Hogar,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TCHRQ2,2139524CLM,"ROCKING GIFTS Hucha Cristal niña 9x9x17 cm. Recuerdo Comunión, Bautizo, Regalo Niña, Detalles Infantil",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TFSXGJ,284531CLM,"ROCKING GIFTS Mantel Individual 40x40cm Alga - Salvamanteles, Protección Mesa, Cocina, Comedor, Resistente",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TF2H92,2857144CLM,ROCKING GIFTS Felpudo 40x70 EUSKERA Antideslizante Entrada Exterior Interior Casa Hogar Resistente,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TJJK5K,2293760CLM,ROCKING GIFTS Dispensador Jabon Estropajero Cepillo Arena 20cm Resina,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TDTGJG,2546166CLM,"ROCKING GIFTS Estropajero con Estropajo Flores: Esponja de Cocina, 14 cm Ceramica",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TF4PVM,2857146CLM,ROCKING GIFTS Felpudo 40x70 EUSKERA Antideslizante Entrada Exterior Interior Casa Hogar Resistente,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TG9GCH,2857147CLM,ROCKING GIFTS Felpudo 40x70 EUSKERA Antideslizante Entrada Exterior Interior Casa Hogar Resistente,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0F1TB2BZ1,2139525CLM,ROCKING GIFTS Hucha Cristal para Comunión Niño 17x9 cm Recuerdo Bautizo Regalo Infantil Decoración Hogar,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B075RSNDSB,13065SG,"ROCKING GIFTS Adorno Pared Metalico Golondrina Color Negro, 21 cm, con Gancho para Colgar, Decoracion forja Colgante, Golondrinas, Adorno Metal Pared",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B089DJQDQY,22741SG,Vidal Regalos Bandeja Vaciabolsillos Madera 45 cm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B010TMGD1I,2502VC,"Ciondolo biterminato in CRISTALLO DI ROCCA, montatura argentata",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BVMSFLT2,25179RGSG,"ROCKING GIFTS Bandeja de Servir Redonda Limones, con Asas, Madera, 35 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B0CC3QPW6X,25184SGRG,"ROCKING GIFTS Schneidebrett aus Holz mit Keramikbeschichtung, mediterranes Olivenbaum-Design, origineller rustikaler Untersetzer für die Küche, 30 cm",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0BRYLQSY1,5948VC,ROCKING GIFTS Bracelet chrysocola renforcé 10 mm,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B088J6F9F7,5976VC,"Rodado de Larimar A Pack 20gr Minerales y Cristales, Belleza Energética, Meditacion, Amuletos Espirituales",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BX4NYLQD,62157RGSGFBA,"ROCKING GIFTS Termometro Galileo Tubo de Cristal 22 cm, para Exterior o Interior, Analógico, Bolas Flotantes Colores",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.it,B0BX4NYLQD,62157RGSGFBA,"ROCKING GIFTS Termometro Galileo Tubo de Cristal 22 cm, para Exterior o Interior, Analógico, Bolas Flotantes Colores",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BX4NWJLT,62217RGSGFBA,"ROCKING GIFTS Termometro Galileo Tubo de Cristal 40 cm, para Exterior o Interior, Analógico, Bolas Flotantes Colores",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0BX4NWJLT,62217RGSGFBA,"Thermomètre Galileo Tube en verre 40 cm, pour l'intérieur ou l'extérieur, analogique, Floating Balls Colours",0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBA,2026-05-04 08:37:44
01/05/2026,Amazon.es,B005JTKZDY,83577SG,Brujula Dorada de Latón Titanic: Regalo Original para Amantes del Mar,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B08W71LFYR,83637VD-AM,SIGNES GRIMALT - Lampada da tavolo Lava 35 cm Verde/Giallo 83637,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B0BHF5BWJL,299526CLM,ROCKING GIFTS Appendiabiti da Parete Beige PAJAROS con 3 Ganci,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B0BHF3YJL9,299527CLM,ROCKING GIFTS Appendiabiti da Parete Bianco PAJAROS con 4 Ganci,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.de,B0BHF4LZH7,299529CLM,ROCKING GIFTS Wandgarderobe Beige PAJAROS mit 4 Haken,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BHF4LZH7,299529CLM,ROCKING GIFTS Perchero de Pared Beige PAJAROS con 4 Ganchos,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.it,B0BHF4LZH7,299529CLM,ROCKING GIFTS Appendiabiti da parete beige PAJAROS con 4 ganci,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BHF63RHM,299536CLM,ROCKING GIFTS Revistero metálico Blanco Magazine,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0BHF63RHM,299536CLM,ROCKING GIFTS Portariviste metallico Bianco Magazine,0.0,0.0,0,0,0,0,0,-0.1,-0.1,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.es,B0BHF3VB4B,299537CLM,ROCKING GIFTS Revistero metálico Negro Magazine,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
01/05/2026,Amazon.fr,B0BHF3VB4B,299537CLM,ROCKING GIFTS Portariviste in Metallo Nero Magazine,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,FBM,2026-05-04 08:37:44
